job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
Cybersecurity Analyst,8,PhD,19,Finance,Large,India,Yes,1,113456
Cloud Engineer,12,Bachelor,12,Healthcare,Medium,India,Hybrid,3,101885
Product Manager,8,Master,9,Healthcare,Small,India,Hybrid,2,97131
Cloud Engineer,7,High School,19,Telecom,Enterprise,India,Yes,0,117521
Cybersecurity Analyst,20,High School,1,Consulting,Small,India,Hybrid,5,101051
Cloud Engineer,2,Master,6,Government,Large,India,Yes,3,97254
Business Analyst,15,Bachelor,19,Telecom,Medium,India,Yes,5,92444
DevOps Engineer,18,Diploma,1,Government,Medium,India,Yes,5,99951
Business Analyst,6,Master,14,Retail,Startup,India,Yes,5,82677
Frontend Developer,1,Bachelor,15,Education,Large,India,Hybrid,3,74912
Frontend Developer,13,Master,14,Telecom,Startup,India,Hybrid,1,82935
Cybersecurity Analyst,2,PhD,10,Manufacturing,Large,India,Yes,5,105162
Cybersecurity Analyst,1,Bachelor,14,Education,Enterprise,India,Hybrid,1,97742
Data Scientist,0,Bachelor,7,Government,Large,India,Yes,3,90540
Business Analyst,9,Bachelor,6,Technology,Medium,India,No,2,58573
Cloud Engineer,14,Master,17,Media,Startup,India,Yes,1,107877
Product Manager,12,PhD,15,Finance,Startup,India,Hybrid,1,104406
DevOps Engineer,4,PhD,4,Healthcare,Medium,India,Hybrid,0,88811
Software Engineer,4,PhD,2,Retail,Startup,India,No,2,80394
Product Manager,12,PhD,18,Manufacturing,Small,India,Yes,2,118971
Business Analyst,8,Bachelor,1,Telecom,Medium,India,No,1,64397
DevOps Engineer,18,Diploma,10,Telecom,Small,India,Hybrid,5,95541
Backend Developer,19,Diploma,10,Education,Enterprise,India,Hybrid,1,118909
Data Analyst,15,PhD,2,Media,Small,India,Yes,5,102356
Cloud Engineer,13,Master,3,Manufacturing,Enterprise,India,No,1,123113
Machine Learning Engineer,17,High School,1,Consulting,Small,India,Hybrid,0,97689
Frontend Developer,12,PhD,4,Finance,Small,India,Yes,5,98599
Frontend Developer,18,Master,9,Government,Small,India,Hybrid,4,105348
Frontend Developer,9,Bachelor,19,Consulting,Small,India,Yes,5,85621
Software Engineer,15,PhD,11,Telecom,Medium,India,Yes,4,111967
Data Analyst,12,Master,18,Healthcare,Medium,India,Yes,3,98332
Frontend Developer,1,PhD,16,Education,Startup,India,Yes,4,85554
Data Scientist,9,Bachelor,17,Manufacturing,Medium,India,No,3,103140
AI Engineer,3,High School,7,Healthcare,Enterprise,India,Hybrid,2,106092
DevOps Engineer,16,Master,9,Media,Enterprise,India,Yes,3,138600
DevOps Engineer,18,PhD,16,Government,Startup,India,Hybrid,2,112238
Machine Learning Engineer,11,Bachelor,11,Telecom,Small,India,No,5,97181
Product Manager,15,Master,5,Government,Medium,India,No,4,111486
AI Engineer,12,Diploma,2,Retail,Small,India,Yes,1,105517
AI Engineer,17,Bachelor,3,Retail,Small,India,No,1,114740
Backend Developer,2,Bachelor,7,Consulting,Medium,India,No,0,68566
Data Analyst,11,Diploma,4,Retail,Large,India,No,1,70662
Data Analyst,7,Diploma,18,Media,Small,India,No,1,75081
Data Analyst,10,Bachelor,2,Retail,Large,India,No,4,76204
Software Engineer,20,Diploma,5,Healthcare,Enterprise,India,No,3,117622
Cloud Engineer,16,Bachelor,19,Government,Medium,India,No,2,117910
Data Scientist,11,Diploma,15,Consulting,Medium,India,Yes,3,88335
DevOps Engineer,18,PhD,2,Consulting,Medium,India,No,4,117080
Business Analyst,2,Master,1,Technology,Startup,India,Yes,0,54139
Cloud Engineer,3,Bachelor,19,Telecom,Enterprise,India,Hybrid,2,101641
Data Scientist,12,High School,16,Retail,Startup,India,No,5,86501
Data Analyst,5,PhD,9,Telecom,Startup,India,Hybrid,3,77769
Backend Developer,15,Bachelor,11,Retail,Large,India,No,1,108067
Backend Developer,3,Bachelor,2,Technology,Large,India,No,3,80542
Product Manager,14,Diploma,3,Government,Large,India,Yes,3,114357
Backend Developer,4,Bachelor,9,Manufacturing,Startup,India,No,3,63945
Data Analyst,14,PhD,15,Healthcare,Startup,India,Yes,4,103737
Software Engineer,6,PhD,19,Government,Enterprise,India,No,1,118206
Data Scientist,13,Master,19,Government,Medium,India,Hybrid,2,116349
Frontend Developer,17,Master,8,Government,Enterprise,India,Yes,1,125778
Frontend Developer,18,Diploma,9,Consulting,Large,India,Hybrid,4,94927
Data Scientist,16,Diploma,17,Telecom,Enterprise,India,Yes,0,129478
Data Scientist,3,PhD,18,Manufacturing,Small,India,Hybrid,4,93993
AI Engineer,10,Master,17,Government,Startup,India,Hybrid,1,102642
Machine Learning Engineer,7,Diploma,7,Education,Large,India,Yes,4,106565
Backend Developer,7,Master,5,Consulting,Small,India,Yes,1,94157
DevOps Engineer,3,Bachelor,10,Consulting,Enterprise,India,No,2,106376
Cybersecurity Analyst,13,Diploma,6,Healthcare,Medium,India,No,2,87527
Frontend Developer,6,Bachelor,18,Finance,Large,India,Hybrid,3,91778
Business Analyst,14,Bachelor,6,Finance,Startup,India,No,1,77646
Software Engineer,12,High School,14,Retail,Medium,India,Hybrid,1,89714
Software Engineer,11,Bachelor,8,Education,Medium,India,Hybrid,1,71710
Frontend Developer,18,High School,17,Manufacturing,Small,India,Hybrid,3,85410
Backend Developer,19,PhD,7,Telecom,Medium,India,No,1,112938
DevOps Engineer,10,Diploma,5,Telecom,Startup,India,Hybrid,1,86694
AI Engineer,16,Bachelor,11,Technology,Startup,India,Yes,3,107947
Product Manager,16,Master,5,Technology,Large,India,Hybrid,3,127808
Cloud Engineer,14,Master,18,Retail,Large,India,Hybrid,5,130229
Backend Developer,15,PhD,6,Government,Startup,India,No,0,91099
Frontend Developer,19,Diploma,17,Finance,Enterprise,India,No,4,117885
DevOps Engineer,20,Bachelor,7,Consulting,Medium,India,Yes,1,112775
Data Analyst,7,Bachelor,11,Finance,Medium,India,No,4,80172
Backend Developer,19,Diploma,1,Media,Medium,India,Hybrid,1,92248
Product Manager,20,Bachelor,12,Government,Enterprise,India,Hybrid,4,146120
Machine Learning Engineer,14,PhD,12,Retail,Startup,India,Hybrid,2,105142
Backend Developer,10,Bachelor,17,Media,Enterprise,India,Yes,0,110868
Machine Learning Engineer,17,PhD,5,Telecom,Large,India,Yes,0,137406
Business Analyst,4,Bachelor,14,Technology,Startup,India,No,0,59713
Data Scientist,4,PhD,15,Telecom,Enterprise,India,Yes,5,129005
Software Engineer,18,Bachelor,11,Media,Small,India,Yes,5,103891
Software Engineer,15,High School,16,Technology,Large,India,Hybrid,4,105187
Backend Developer,5,Diploma,16,Manufacturing,Startup,India,Hybrid,2,72938
Product Manager,5,Bachelor,13,Consulting,Enterprise,India,Yes,4,123699
Data Scientist,19,Diploma,18,Manufacturing,Medium,India,Yes,0,105898
DevOps Engineer,0,Diploma,19,Technology,Enterprise,India,No,2,97014
Business Analyst,11,Bachelor,1,Finance,Large,India,Hybrid,0,75668
Software Engineer,13,Master,9,Retail,Small,India,Yes,2,99583
Frontend Developer,11,High School,17,Media,Enterprise,India,Hybrid,5,97139
AI Engineer,3,Master,17,Healthcare,Enterprise,India,No,2,118579
Frontend Developer,15,High School,2,Technology,Large,India,Yes,3,97283
Cloud Engineer,11,Bachelor,7,Finance,Small,India,Hybrid,4,90308
Data Scientist,15,Bachelor,10,Telecom,Large,India,No,2,95085
Backend Developer,5,Diploma,1,Healthcare,Large,India,No,1,84509
Backend Developer,17,PhD,10,Telecom,Small,India,Yes,2,116612
Business Analyst,12,Master,3,Finance,Small,India,No,4,71104
Frontend Developer,9,Diploma,8,Retail,Large,India,No,2,85416
Cybersecurity Analyst,7,High School,5,Technology,Medium,India,No,3,74909
Backend Developer,16,Diploma,16,Education,Small,India,No,0,89077
Software Engineer,17,High School,14,Telecom,Large,India,Yes,2,116598
Product Manager,1,PhD,4,Telecom,Large,India,No,2,108979
Frontend Developer,12,Master,18,Education,Enterprise,India,No,1,114332
Business Analyst,15,High School,4,Telecom,Enterprise,India,No,0,84960
DevOps Engineer,5,PhD,12,Government,Large,India,Hybrid,5,108070
Data Analyst,8,Bachelor,13,Healthcare,Small,India,No,5,68102
Backend Developer,6,Master,16,Telecom,Medium,India,No,4,95575
Frontend Developer,10,PhD,15,Media,Enterprise,India,Yes,0,118979
Software Engineer,3,High School,12,Media,Medium,India,Yes,1,73377
Software Engineer,13,Bachelor,1,Manufacturing,Large,India,Hybrid,1,98501
Product Manager,2,Bachelor,10,Retail,Startup,India,Yes,1,86013
DevOps Engineer,17,PhD,9,Government,Startup,India,Yes,0,110880
Business Analyst,1,Bachelor,19,Technology,Enterprise,India,No,1,78868
Backend Developer,7,Master,6,Retail,Large,India,No,2,101892
Software Engineer,11,Master,10,Telecom,Enterprise,India,Yes,2,125454
Business Analyst,18,Master,17,Education,Medium,India,Yes,0,99431
Product Manager,17,Master,5,Consulting,Medium,India,Hybrid,0,122773
Backend Developer,6,Diploma,14,Finance,Large,India,Yes,0,90145
Cloud Engineer,20,Bachelor,2,Education,Large,India,Yes,1,107046
Software Engineer,5,PhD,8,Technology,Small,India,No,2,98406
DevOps Engineer,13,Diploma,5,Consulting,Enterprise,India,Hybrid,4,113942
Data Analyst,11,PhD,8,Finance,Small,India,No,1,79982
Product Manager,7,Diploma,8,Technology,Small,India,Hybrid,2,84878
Machine Learning Engineer,9,Bachelor,17,Education,Enterprise,India,Hybrid,2,132123
Data Scientist,17,Diploma,10,Manufacturing,Small,India,No,2,94425
DevOps Engineer,17,Bachelor,8,Government,Large,India,Yes,4,131572
Cybersecurity Analyst,10,Master,1,Finance,Medium,India,Yes,4,98719
Business Analyst,0,Bachelor,18,Finance,Small,India,No,2,63224
Backend Developer,0,High School,10,Government,Startup,India,No,5,51680
Cloud Engineer,5,High School,3,Finance,Medium,India,Yes,4,78024
Data Analyst,3,Master,6,Telecom,Startup,India,Hybrid,0,58052
Cybersecurity Analyst,6,High School,8,Media,Medium,India,Hybrid,2,78186
AI Engineer,19,PhD,7,Manufacturing,Small,India,No,2,135408
Machine Learning Engineer,3,Bachelor,10,Media,Small,India,No,2,84720
Cloud Engineer,18,High School,9,Government,Startup,India,Yes,0,90424
Machine Learning Engineer,17,Diploma,13,Finance,Medium,India,No,1,111678
Cybersecurity Analyst,7,High School,3,Retail,Large,India,Yes,0,84036
Product Manager,6,Bachelor,8,Healthcare,Large,India,Yes,5,99806
Business Analyst,9,PhD,2,Finance,Medium,India,Yes,1,77551
Data Scientist,1,Bachelor,3,Finance,Large,India,Yes,1,78899
Data Scientist,3,Master,16,Finance,Small,India,Yes,4,90257
Cybersecurity Analyst,11,PhD,1,Healthcare,Small,India,No,4,98533
Machine Learning Engineer,1,Diploma,7,Finance,Large,India,Hybrid,4,96978
Cloud Engineer,12,Bachelor,13,Media,Enterprise,India,Hybrid,4,124936
Frontend Developer,7,Diploma,9,Healthcare,Startup,India,Hybrid,3,65908
DevOps Engineer,18,High School,6,Education,Medium,India,No,1,99203
Machine Learning Engineer,4,PhD,6,Retail,Enterprise,India,Yes,5,136273
Machine Learning Engineer,6,Diploma,9,Technology,Startup,India,Yes,5,89117
Machine Learning Engineer,2,Master,6,Media,Enterprise,India,Hybrid,4,119745
Data Analyst,2,PhD,14,Retail,Enterprise,India,No,2,95916
Data Scientist,9,Diploma,6,Healthcare,Medium,India,Hybrid,5,84372
AI Engineer,8,Bachelor,3,Technology,Startup,India,Hybrid,4,90351
Business Analyst,8,PhD,17,Telecom,Startup,India,Yes,4,85523
Data Scientist,7,Bachelor,6,Healthcare,Enterprise,India,Hybrid,1,106414
DevOps Engineer,4,PhD,7,Government,Small,India,No,1,92791
Backend Developer,6,High School,11,Manufacturing,Enterprise,India,No,1,79074
Cloud Engineer,3,Diploma,4,Government,Medium,India,Hybrid,3,77358
Cloud Engineer,1,Diploma,5,Telecom,Startup,India,No,5,73164
Product Manager,7,PhD,3,Consulting,Medium,India,No,5,104136
Cloud Engineer,9,Diploma,1,Retail,Enterprise,India,No,2,94348
Product Manager,17,PhD,11,Telecom,Medium,India,No,1,123647
Data Analyst,2,Bachelor,17,Consulting,Medium,India,Hybrid,4,68936
Business Analyst,6,High School,4,Consulting,Small,India,No,1,51295
Business Analyst,9,Diploma,12,Telecom,Small,India,No,2,73902
DevOps Engineer,10,High School,14,Government,Enterprise,India,Hybrid,4,118070
Frontend Developer,2,Master,2,Telecom,Startup,India,No,0,63511
Cybersecurity Analyst,2,Master,9,Government,Medium,India,No,0,83331
Cybersecurity Analyst,4,Diploma,1,Technology,Medium,India,Hybrid,0,71262
Business Analyst,17,High School,16,Consulting,Medium,India,Yes,1,78265
Cloud Engineer,7,Master,6,Consulting,Medium,India,Hybrid,0,93655
Product Manager,4,PhD,19,Finance,Startup,India,Hybrid,0,90257
DevOps Engineer,9,Diploma,15,Healthcare,Enterprise,India,Yes,3,116227
DevOps Engineer,10,PhD,10,Retail,Enterprise,India,Yes,2,130831
DevOps Engineer,6,PhD,5,Education,Enterprise,India,Yes,1,117767
Product Manager,4,Diploma,12,Manufacturing,Medium,India,Hybrid,0,87781
Cloud Engineer,7,PhD,3,Government,Small,India,No,5,97926
Software Engineer,20,Bachelor,10,Technology,Enterprise,India,Yes,4,132719
Product Manager,20,High School,15,Technology,Startup,India,No,4,103941
Cloud Engineer,12,High School,6,Retail,Small,India,No,1,89098
Machine Learning Engineer,16,Master,9,Manufacturing,Large,India,Hybrid,0,134195
Cybersecurity Analyst,19,Bachelor,7,Healthcare,Medium,India,Yes,5,113257
Data Scientist,3,PhD,14,Retail,Enterprise,India,Yes,1,115520
Software Engineer,11,High School,8,Healthcare,Enterprise,India,Hybrid,5,103773
Backend Developer,14,Bachelor,10,Manufacturing,Large,India,Yes,5,109340
AI Engineer,9,Bachelor,12,Manufacturing,Startup,India,Yes,5,95774
AI Engineer,16,Bachelor,18,Finance,Medium,India,No,2,122420
Cloud Engineer,16,High School,2,Telecom,Medium,India,Yes,2,97241
Backend Developer,4,PhD,5,Healthcare,Medium,India,Hybrid,5,91901
Business Analyst,19,High School,5,Retail,Startup,India,Yes,4,83656
Machine Learning Engineer,11,Bachelor,2,Consulting,Startup,India,Hybrid,0,92420
Data Analyst,2,PhD,8,Education,Large,India,No,5,76709
DevOps Engineer,10,Diploma,17,Education,Small,India,No,1,82805
Cloud Engineer,6,PhD,19,Retail,Enterprise,India,No,2,130262
Cybersecurity Analyst,8,High School,14,Government,Large,India,Hybrid,3,96859
Cloud Engineer,10,Bachelor,5,Manufacturing,Enterprise,India,Hybrid,3,110085
Cybersecurity Analyst,1,High School,11,Consulting,Enterprise,India,No,5,89587
Business Analyst,13,Bachelor,18,Technology,Enterprise,India,Yes,1,107194
Backend Developer,7,Master,12,Finance,Enterprise,India,No,0,109923
DevOps Engineer,15,PhD,12,Telecom,Small,India,No,5,116043
Data Scientist,20,PhD,10,Healthcare,Startup,India,Yes,3,117674
AI Engineer,7,Master,14,Retail,Small,India,Yes,4,116930
Cybersecurity Analyst,16,High School,1,Manufacturing,Large,India,Yes,2,101075
Data Scientist,12,High School,4,Manufacturing,Large,India,Hybrid,2,89327
Data Analyst,14,PhD,5,Healthcare,Startup,India,Hybrid,1,83497
Product Manager,19,Bachelor,2,Finance,Medium,India,Yes,4,113761
Software Engineer,10,Diploma,1,Finance,Enterprise,India,Hybrid,3,95048
Software Engineer,15,PhD,17,Education,Medium,India,No,0,118703
Data Analyst,5,Master,10,Consulting,Startup,India,Yes,4,67431
Product Manager,11,Diploma,5,Retail,Startup,India,Hybrid,3,77670
Cloud Engineer,5,Diploma,8,Healthcare,Large,India,No,4,89040
Machine Learning Engineer,3,Bachelor,11,Healthcare,Medium,India,Hybrid,5,93027
Software Engineer,6,Bachelor,4,Government,Medium,India,Yes,4,85508
Backend Developer,15,Diploma,19,Healthcare,Startup,India,Hybrid,1,85116
Data Analyst,10,Diploma,3,Finance,Medium,India,No,0,72924
Cloud Engineer,13,High School,5,Healthcare,Enterprise,India,Yes,5,122455
DevOps Engineer,0,Bachelor,7,Media,Large,India,No,4,86612
Cloud Engineer,12,High School,11,Consulting,Medium,India,No,0,88686
Data Scientist,14,Master,7,Retail,Startup,India,Hybrid,1,88268
Machine Learning Engineer,13,Master,16,Government,Enterprise,India,No,2,130345
Cybersecurity Analyst,9,High School,1,Technology,Large,India,No,0,86882
Business Analyst,18,High School,18,Telecom,Enterprise,India,Yes,4,108230
Cybersecurity Analyst,8,Bachelor,2,Government,Startup,India,Hybrid,4,69083
Cybersecurity Analyst,8,Diploma,8,Media,Small,India,Hybrid,4,73800
Product Manager,2,Bachelor,8,Education,Startup,India,Hybrid,4,67132
Software Engineer,9,Master,15,Retail,Startup,India,No,0,85602
Machine Learning Engineer,2,Diploma,14,Retail,Small,India,Yes,1,81227
DevOps Engineer,4,Master,11,Consulting,Medium,India,Yes,0,99657
Machine Learning Engineer,8,Diploma,18,Technology,Small,India,No,4,100816
Machine Learning Engineer,12,Diploma,17,Healthcare,Small,India,Hybrid,0,100996
DevOps Engineer,5,High School,3,Retail,Enterprise,India,Hybrid,3,91631
AI Engineer,3,Master,5,Manufacturing,Startup,India,Yes,4,100038
Data Analyst,4,Master,5,Retail,Small,India,Yes,3,69469
Machine Learning Engineer,2,PhD,5,Media,Startup,India,Yes,1,87034
DevOps Engineer,0,Master,18,Manufacturing,Medium,India,Hybrid,0,83243
Cybersecurity Analyst,4,Master,16,Retail,Medium,India,Hybrid,4,94394
Backend Developer,6,High School,9,Education,Small,India,No,3,79536
Backend Developer,7,Bachelor,1,Retail,Small,India,Hybrid,4,78506
Business Analyst,1,Master,4,Healthcare,Medium,India,Yes,3,75085
DevOps Engineer,5,Bachelor,4,Government,Large,India,Hybrid,1,81698
DevOps Engineer,11,Bachelor,4,Technology,Small,India,No,1,88065
Frontend Developer,0,Diploma,14,Consulting,Small,India,Yes,4,71577
Cybersecurity Analyst,5,Bachelor,19,Finance,Startup,India,Hybrid,5,85407
Cloud Engineer,14,High School,18,Manufacturing,Large,India,No,2,108303
DevOps Engineer,10,Master,19,Consulting,Startup,India,Hybrid,1,95435
Frontend Developer,18,Bachelor,15,Finance,Small,India,No,5,97771
Frontend Developer,12,PhD,12,Technology,Small,India,No,5,102584
Cybersecurity Analyst,20,Diploma,5,Telecom,Small,India,Hybrid,5,97863
Cloud Engineer,4,PhD,10,Retail,Small,India,No,3,86137
Data Scientist,16,Diploma,18,Media,Startup,India,No,0,88408
DevOps Engineer,11,Master,3,Retail,Large,India,Hybrid,4,110121
Data Scientist,18,High School,15,Education,Large,India,Hybrid,4,105252
Software Engineer,10,High School,15,Finance,Large,India,No,5,91573
Data Scientist,6,PhD,6,Media,Large,India,No,3,109524
Machine Learning Engineer,7,Diploma,7,Finance,Small,India,Yes,3,85557
Software Engineer,9,High School,2,Telecom,Medium,India,Yes,3,84105
Frontend Developer,5,Master,14,Healthcare,Large,India,No,0,83415
Machine Learning Engineer,7,Diploma,12,Manufacturing,Large,India,Hybrid,0,96647
Data Analyst,9,High School,2,Education,Small,India,Hybrid,0,66374
Product Manager,13,Master,18,Telecom,Small,India,Hybrid,0,108700
AI Engineer,1,Diploma,10,Retail,Large,India,No,4,103764
DevOps Engineer,18,High School,13,Finance,Startup,India,No,3,89875
Backend Developer,10,PhD,2,Telecom,Medium,India,Yes,5,102721
Cybersecurity Analyst,6,High School,4,Healthcare,Enterprise,India,Hybrid,2,103399
Frontend Developer,9,Bachelor,7,Media,Enterprise,India,No,2,106272
Machine Learning Engineer,12,Bachelor,7,Technology,Enterprise,India,Hybrid,2,129948
Frontend Developer,0,PhD,7,Finance,Enterprise,India,Yes,3,100755
DevOps Engineer,15,Diploma,15,Retail,Large,India,No,1,114610
AI Engineer,10,High School,4,Telecom,Large,India,Hybrid,4,112436
Backend Developer,3,High School,9,Retail,Medium,India,Hybrid,5,78809
Backend Developer,5,Bachelor,14,Telecom,Large,India,No,1,83541
Machine Learning Engineer,13,Bachelor,5,Healthcare,Startup,India,Hybrid,2,92176
Machine Learning Engineer,7,Master,15,Education,Enterprise,India,No,1,126388
Software Engineer,4,PhD,11,Healthcare,Startup,India,No,3,82144
